step_idx,round,train_loss,test_acc,test_auc,asr,attack_auc
0,0,2.4217,0.1065,0.5006,0.010104769782189136,0.7189478506030567
1,10,3.5963,0.3739,0.7595,0.017158359729790098,0.7279881381105385
2,20,1.7262,0.5143,0.866,0.022045031592992568,0.6413897610386882
3,30,1.1284,0.5898,0.9071,0.029851278899100823,0.5474912801612479
4,40,1.0565,0.6111,0.9145,0.03796247588861254,0.6187461047857258
5,50,0.8942,0.6513,0.9274,0.03818182431592563,0.6379906541817024
6,60,0.7928,0.6663,0.9366,0.0506187177136312,0.6392292936281125
7,70,0.7235,0.6739,0.9394,0.050898833557118814,0.5848054529390585
8,80,0.6134,0.7025,0.9453,0.05416535417409368,0.5264385210128891
9,90,0.5978,0.6996,0.9451,0.061430503748415397,0.40601403994251933
10,100,0.6312,0.6934,0.9447,0.08149182135222095,0.525135750001106
11,110,0.4926,0.7143,0.9483,0.07677525089399447,0.46660924208327687
12,120,0.379,0.7295,0.9527,0.06608341201461901,0.46853179590475597
13,130,0.3788,0.7241,0.9503,0.07076884520244896,0.5155787370969759
14,140,0.3552,0.7258,0.9499,0.07496156916244327,0.5260846496011888
15,150,0.3312,0.7219,0.9495,0.07453543178398303,0.5221698403774466
16,160,0.2736,0.7348,0.9525,0.07351109849773685,0.5265162077351114
17,170,0.2351,0.7396,0.9551,0.08488576062300236,0.5436538968059571
18,180,0.2308,0.7453,0.9553,0.0716239451998027,0.5158000492675794
19,190,0.159,0.7556,0.9579,0.07138924230112367,0.526148835532365
20,200,0.1949,0.7481,0.9555,0.09398835100208683,0.5735264894540119
21,,,,,0.0701762308322691,0.5526183381875841
22,,,,,0.06918230186874472,0.5349921148277617
23,,,,,0.06443094800011887,0.5500706431631142
24,,,,,0.06744985056918092,0.5506947653407126
25,,,,,0.054002228399102396,0.5152132441541759
26,,,,,0.062351711921059996,0.5128729979842739
27,,,,,0.04974008007874735,0.5115589416797636
28,,,,,0.05444767231374182,0.5368147345333933
29,,,,,0.045438127203668285,0.5161074352387742
30,,,,,0.03740536365194046,0.4881982760845196
31,,,,,0.033490513526173576,0.48029681923014106
32,,,,,0.03225537439980623,0.49120408000199856
33,,,,,0.040012259858139734,0.5067446084404221
34,,,,,0.045788593051883666,0.5225822448092374
35,,,,,0.04744162950305158,0.5301632538741208
36,,,,,0.0512339332359593,0.5254877769954914
37,,,,,0.03805121219993501,0.4967673492570122
38,,,,,0.054057426307514825,0.49965850577695436
39,,,,,0.0543600103080105,0.49046212270869893
40,,,,,0.05020566789965403,0.5144917176629951
41,,,,,0.05267862762580917,0.5280099461886807
42,,,,,0.056841202374267416,0.5258955621269868
43,,,,,0.05658979839445744,0.5150037456722184
44,,,,,0.05816886149068238,0.5381956649252757
45,,,,,0.057707742126848496,0.5256287026665855
46,,,,,0.059997234757542,0.5395607253807301
47,,,,,0.046699059622677244,0.5364826226427425
48,,,,,0.0473748402018133,0.5227474308628232
