step_idx,round,train_loss,test_acc,test_auc,asr,attack_auc
0,0,2.4215,0.1065,0.5006,0.0,0.7007987126813444
1,10,6.8195,0.3513,0.7627,0.004693209120993699,0.7763650678567795
2,20,2.9943,0.4493,0.8447,0.7111111111111111,0.7783623943790232
3,30,1.9124,0.5228,0.8822,0.6388141409603674,0.7174061427831857
4,40,1.352,0.5596,0.9013,0.021532452092437936,0.6219554623529062
5,50,0.9948,0.61,0.9202,0.019575648523016943,0.5567228232129606
6,60,0.9266,0.6284,0.9274,0.021517721108235004,0.4990944708255205
7,70,0.8807,0.6489,0.9303,0.018463659380350102,0.480039410410193
8,80,0.8247,0.6651,0.9351,0.019805895049153505,0.4783360998940723
9,90,0.7628,0.6782,0.9389,0.02210973779761169,0.4856137723181569
10,100,0.7176,0.6882,0.9427,0.05934425690369401,0.512171623583095
11,110,0.6863,0.6984,0.9448,0.012540328371692031,0.5041147105070025
12,120,0.6653,0.7046,0.9457,0.022705082695940855,0.5007980057768029
13,130,0.6072,0.7233,0.9499,0.024881132112691128,0.46546269223345893
14,140,0.5791,0.7219,0.9501,0.03485776229755353,0.49039270909396354
15,150,0.5773,0.7247,0.9492,0.08987472052209022,0.4911864051485511
16,160,0.4876,0.7407,0.9534,0.07952830294710805,0.49776002318487106
17,170,0.4728,0.7456,0.9549,0.03664900548539053,0.5010279563049298
18,180,0.4651,0.7355,0.9532,0.16399201598168492,0.49146125601473384
19,190,0.3848,0.7521,0.9565,0.13496068671040143,0.4870426827505833
20,200,0.3534,0.7551,0.9571,0.12847368158953673,0.4755541708915104
21,210,0.3119,0.7634,0.9591,0.13600655301175618,0.48737566702142354
22,220,0.3261,0.7529,0.9562,0.06674658129185092,0.4753517069717107
23,230,0.2573,0.7632,0.9595,0.03182930930002169,0.46335857822499205
24,240,0.2447,0.7594,0.9578,0.044819330478908556,0.4533288126549243
25,250,0.2254,0.7611,0.9581,0.11245771686421373,0.45444550878439344
26,260,0.212,0.7618,0.9598,0.11059300768056662,0.447914972453245
27,270,0.191,0.7611,0.9586,0.0946902726694261,0.44540224328847605
28,280,0.187,0.7581,0.9582,0.09492963614269105,0.441685501588729
29,290,0.1618,0.7617,0.9589,0.08830517162285774,0.4534070973116544
30,300,0.1253,0.7671,0.9604,0.08255616285197154,0.46210626994644194
31,,,,,0.08326237424762575,0.46970546052790624
32,,,,,0.07883453998502679,0.4529433574463022
33,,,,,0.06956977631906544,0.4392829414737581
34,,,,,0.06329269222562685,0.44865233690170536
35,,,,,0.060444013942155185,0.4628238724045999
36,,,,,0.06041700969635392,0.4634633201848501
37,,,,,0.05843081704411497,0.4421940165350794
38,,,,,0.04874949596826671,0.4361838538091743
39,,,,,0.046086993491284034,0.4337452268600373
40,,,,,0.052485893696077195,0.45242754708142047
41,,,,,0.05205432572245474,0.45017657541636125
42,,,,,0.04711408580081895,0.44186727328291486
43,,,,,0.035954484711189574,0.44816399170540494
44,,,,,0.03193730553978694,0.4706390324001221
45,,,,,0.05588986590826798,0.4889212802353177
46,,,,,0.04728164350529864,0.48400075723663377
47,,,,,0.04154345080493852,0.47188904552407546
48,,,,,0.03660960747876348,0.4594251284135312
49,,,,,0.025785682418768295,0.4376817618309569
50,,,,,0.02423159914554744,0.4436108561496464
51,,,,,0.024916604458341856,0.4462788339981944
52,,,,,0.025255070134135662,0.4564902092139933
53,,,,,0.02488434133864902,0.45280547363813284
54,,,,,0.03080799892438338,0.4657187984643953
55,,,,,0.02885691597727005,0.46395425123946976
56,,,,,0.02709651956796818,0.4750488172146324
57,,,,,0.02495281516008451,0.4698663356152656
58,,,,,0.02179763067235479,0.46664556932029105
59,,,,,0.01623982406011571,0.4721927745467066
60,,,,,0.01993548854990453,0.4907636238054282
61,,,,,0.018379894492143594,0.48399719033503197
62,,,,,0.02300263392783588,0.4914459277279529
63,,,,,0.01947333759157309,0.4955390349409014
64,,,,,0.025462561328955354,0.5043001162301273
65,,,,,0.02967897926283895,0.5139196615548356
66,,,,,0.027217354435893477,0.5064846568898751
67,,,,,0.02470502116899722,0.5025863430827451
68,,,,,0.012196058640131274,0.47493067287956986
69,,,,,0.014537581945579445,0.48664909180314325
70,,,,,0.020445716355377862,0.4986021749115126
71,,,,,0.01620958075341458,0.4928702048960102
72,,,,,0.018259529612406813,0.4853428102426895
73,,,,,0.012293779826608422,0.47060471123885406
74,,,,,0.012686859784145183,0.47381678986028697
75,,,,,0.011405958678105649,0.4737698177047203
76,,,,,0.010693454164160062,0.47745717979890284
