tag,file,rounds_seen,best_acc,best_round,final_acc,final_auc,final_train_loss,final_asr,final_attack_auc,mean_acc_last_10,mean_asr_last_10,mean_round_time
FEDREP_RP_HILR_BADNET_ADV10,FEDREP_RP_HILR_BADNET_ADV10.log,131,0.7961,130,0.7961,0.9666,0.3865,0.428014134851576,0.8550089160587803,0.72812,0.3666887790950578,3.3111821711063385
FEDREP_RP_OLD_BADNET_ADV10,FEDREP_RP_OLD_BADNET_ADV10.log,211,0.764,210,0.764,0.9575,0.3291,0.0315772748046851,0.5085581118710627,0.75337,0.03189119643863699,3.0839332170264666
