tag,file,rounds_seen,best_acc,best_round,final_acc,final_auc,final_train_loss,final_asr,final_attack_auc,mean_acc_last_10,mean_asr_last_10,mean_round_time
B04_600,B04_600.log,601,0.7897359242650722,600,0.7897,0.9634,0.3177,0.2785157382261171,0.7788642652275414,0.78068,0.299340912120608,3.9205059358561893
B07_600,B07_600.log,531,0.7828,400,0.7749,0.9628,0.0833,0.49115136264597414,0.881003174383022,0.7737,0.4999515308305494,4.003067808381259
