tag,file,rounds_seen,best_acc,best_round,final_acc,final_auc,final_train_loss,final_asr,final_attack_auc,mean_acc_last_10,mean_asr_last_10,mean_round_time
S01_badnet_fedavg,S01_badnet_fedavg.log,601,0.5130377013785086,600,0.513,0.8382,0.5518,0.9344994871279055,0.9796635342382162,0.50217,0.9360845771791977,12.888416723086314
S02_badnet_fedrep,S02_badnet_fedrep.log,601,0.7886563693738582,570,0.787,0.9663,0.0012,0.5754534017235804,0.9168640993959634,0.78681,0.5751532824904876,10.657676782861921
S04_badnet_fedclcm,S04_badnet_fedclcm.log,601,0.7740408570004983,450,0.7572,0.9592,0.1576,0.5221006819708098,0.8836085632269998,0.75822,0.5389648051396841,6.430176404470612
S05_blend_fedavg,S05_blend_fedavg.log,601,0.5267397442285334,598,0.5252,0.8448,0.4682,0.7111969261634332,0.9364697194889666,0.51759,0.7531191886810189,12.508574397314012
S06_blend_fedrep,S06_blend_fedrep.log,601,0.7953828267729613,498,0.7921,0.9667,0.001,0.17940546407520452,0.7648701911046514,0.79243,0.18089937635129047,10.53419291834268
S08_blend_fedclcm,S08_blend_fedclcm.log,601,0.7742069423683774,450,0.7524,0.9564,0.1322,0.15951691174916668,0.7241101828683634,0.7608900000000001,0.15315509767482918,6.131753012661926
S09_sig_fedavg,S09_sig_fedavg.log,601,0.5187676465703371,592,0.4968,0.8289,0.6063,0.9933579940528982,0.99824661236017,0.50527,0.992727018404211,10.546933822742913
S10_sig_fedrep,S10_sig_fedrep.log,601,0.7948015279853845,523,0.7906,0.9667,0.0014,0.3393008315560362,0.8489363092133404,0.79087,0.34660537808479014,10.95219158015513
S12_sig_fedclcm,S12_sig_fedclcm.log,601,0.7761999667829265,390,0.749,0.9553,0.1745,0.31122057989578134,0.8094960654463639,0.75227,0.35264112672642256,6.358431038166243
