tag,file,rounds_seen,best_acc,best_round,final_acc,final_auc,final_train_loss,final_asr,final_attack_auc,mean_acc_last_10,mean_asr_last_10,mean_round_time
HIT_CLCM_R18_BASE,HIT_CLCM_R18_BASE.log,391,0.7693,350,0.7578,0.9558,0.1702,0.5222495871134908,0.885786684457223,0.75828,0.5296420422767606,6.014162338050246
HIT_REP_R18_CONFIRM,HIT_REP_R18_CONFIRM.log,601,0.7902341803687095,600,0.7902,0.9665,0.0022,0.6034191821321745,0.9227060524032115,0.7788,0.606512020689263,3.817123195692624
